"chromosome","position","id"
1,63021020,"rs713311"
1,63038989,"rs11208100"
1,63098338,"rs6690203"
1,63115531,"rs11208133"
1,63159480,"rs11208139"
1,63196929,"rs74078901"
1,63215956,"rs72674292"
1,63345269,"rs35808653"
1,63379298,"rs10789137"
1,63472367,"rs28693657"
1,63477712,"rs6588038"
1,63512262,"rs2136926"
1,63541627,"rs6702147"
1,63631760,"rs1126728"
1,63699818,"rs12145639"
1,63741107,"rs4915924"
1,63749648,"rs1627221"
1,63806010,"rs647389"
1,64082864,"rs60795647"
1,64083408,"rs834350"
1,64096923,"rs1951920"
1,64269112,"rs705549"
1,64306039,"rs825208"
1,64369026,"rs1514966"
1,64373153,"rs17322442"
1,64507215,"rs305576"
1,64517343,"rs6689959"
1,64561699,"rs200242306"
1,64576906,"rs59567694"
1,64629131,"rs1436754"
1,64698611,"rs11208509"
1,64831556,"rs1048007"
1,64976331,"rs10749749"
1,65132020,"rs7544395"
1,65151288,"rs76104106"
1,65197700,"rs2051092"
1,65306797,"rs78367363"
1,65382391,"rs6697416"
1,65471795,"rs7555955"
1,65500880,"rs7537093"
1,65550531,"rs1782757"
1,65599026,"rs3828033"
1,65683657,"rs10889574"
1,65817375,"rs6675119"
1,65848308,"rs12128395"
1,65884241,"rs4460610"
1,66012960,"rs1937451"
1,66107199,"rs3003665"
1,66149554,"rs1604269"
1,66202805,"rs1091583"
1,66385958,"rs35858170"
1,66475215,"rs36019202"
1,66484158,"rs147146202"
1,66484623,"rs111787258"
1,66490467,"rs17471738"
1,66522902,"rs2121054"
1,66527304,"rs1338205"
1,66529348,"rs11208899"
1,66585123,"rs1900105"
1,66588310,"rs72676198"
1,66633290,"rs6701907"
1,66649546,"rs1925342"
1,66776542,"rs35979624"
1,66787514,"rs11423705"
1,66810235,"rs501297"
1,66948037,"rs72673714"
1,67119140,"rs1321153"
1,67170968,"rs10889665"
1,67219914,"rs11465802"
1,67263132,"rs28696118"
1,67361961,"rs12033554"
1,67480931,"rs4655545"
1,67535689,"rs4233318"
1,67560308,"rs6676880"
1,67686679,"rs3783468"
1,67800843,"rs11331733"
1,67918710,"rs2186238"
1,68004607,"rs75920062"
1,68009111,"rs7515075"
1,68015681,"rs6702322"
1,68105747,"rs11209216"
1,68169140,"rs1430744"
1,68175554,"rs2566754"
1,68198983,"rs17130569"
1,68386738,"rs9436820"
1,68402732,"rs17130675"
1,68455285,"rs446468"
1,68598944,"rs74082286"
1,68743658,"rs2172260"
1,68870593,"rs28759443"
1,68881550,"rs115101801"
1,68965579,"rs12030971"
1,69129651,"rs12561979"
1,69168724,"rs1763922"
1,69226548,"rs2248186"
1,69370133,"rs590569"
1,69422259,"rs10889825"
1,69424007,"rs11209454"
1,69545521,"rs7517128"
1,69584622,"rs12039280"
1,69585381,"rs1245056"
1,69619015,"rs12036330"
1,69620705,"rs35094542"
1,69645086,"rs1154973"
1,69755878,"rs11209536"
1,69818536,"rs61784017"
1,69925667,"rs147200397"
1,70059550,"rs687531"
1,70101731,"rs724681"
1,70161379,"rs60598073"
1,70255574,"rs61785281"
1,70265927,"rs190411834"
1,70267608,"rs34467894"
1,70439861,"rs584229"
1,70467193,"rs11209623"
1,70473287,"rs58706434"
1,70485479,"rs2769252"
1,70531541,"rs35721119"
1,70600725,"rs12743861"
1,70602153,"rs11579749"
1,70650753,"rs2065717"
1,70828051,"rs4304525"
1,70911966,"rs11209716"
1,70955880,"rs661000"
1,70974533,"rs2072947"
1,70977466,"rs909848"
1,70978950,"rs541667"
1,70980669,"rs631389"
1,70987312,"rs6679370"
1,71009379,"rs5691"
1,71019971,"rs1008484"
1,71034187,"rs10667518"
1,71041857,"rs2744902"
1,71044735,"rs2050065"
1,71056720,"rs2817869"
1,71145597,"rs61777269"
1,71294508,"rs144659383"
1,71662547,"rs12120761"
1,71725939,"rs72944128"
1,71771624,"rs11209840"
1,71958577,"rs12047003"
1,71963090,"rs36031544"
1,71979021,"rs12133119"
1,72008970,"rs201477719"
1,72026538,"rs145708516"
1,72127490,"rs4649954"
1,72166162,"rs2901653"
1,72305090,"rs9425092"
1,72450890,"rs782242"
1,72471111,"rs1822981"
1,72661405,"rs4551545"
1,72786741,"rs2692858"
1,72870579,"rs11210080"
1,73049688,"rs12135337"
1,73135735,"rs28589838"
1,73152365,"rs79253333"
1,73291772,"rs4463622"
1,73448005,"rs604654"
1,73451427,"rs1500429"
1,73480777,"rs580742"
1,73521984,"rs17571877"
1,73601305,"rs1604137"
1,73624718,"rs11210320"
1,73829292,"rs1340442"
1,73885644,"rs6662779"
1,73989416,"rs77689690"
1,73996692,"rs11210393"
1,74005085,"rs12143930"
1,74065468,"rs150297657"
1,74079842,"rs1843023"
1,74084338,"rs11210406"
1,74269130,"rs113124429"
1,74316898,"rs792320"
1,74352871,"rs10157188"
1,74366316,"rs1527682"
1,74400500,"rs699837"
1,74564634,"rs72675359"
1,74742071,"rs4650287"
1,74750764,"rs61790739"
1,74753019,"rs4145871"
1,74758757,"rs58715708"
1,74776561,"rs277376"
1,74782093,"rs4650007"
1,74900191,"rs11162179"
1,74908797,"rs10157473"
1,74940172,"rs11585640"
1,75003456,"rs60558350"
1,75030124,"rs77383128"
1,75031160,"rs6593564"
1,75078431,"rs57547344"
1,75084121,"rs7541725"
1,75102478,"rs12026715"
1,75106479,"rs75502473"
1,75205289,"rs10493560"
1,75351867,"rs142387413"
1,75400129,"rs1343519"
1,75437641,"rs1891902"
1,75506249,"rs12752305"
1,75701354,"rs7551136"
1,75716826,"rs11161437"
1,75726822,"rs1890452"
1,75757762,"rs12032051"
1,75886577,"rs7538918"
1,75904326,"rs12130324"
1,76016348,"rs7556623"
1,76123993,"rs2706197"
1,76232426,"rs17098434"
1,76246578,"rs59079863"
1,76299811,"rs200031624"
1,76413987,"rs6688136"
1,76559816,"rs393296"
1,76574289,"rs77355671"
1,76588139,"rs391393"
1,76643442,"rs11272414"
1,76645101,"rs576910"
1,76672140,"rs12057908"
1,76686442,"rs10430052"
1,76802529,"rs12757024"
1,76852849,"rs12411268"
1,76915701,"rs147510400"
1,76963782,"rs1933391"
1,76968173,"rs1102455"
1,77016657,"rs60780169"
1,77283677,"rs7517698"
1,77303352,"rs1779181"
1,77332809,"rs139796341"
1,77362226,"rs2602936"
1,77368454,"rs72641177"
1,77391997,"rs4949800"
1,77404796,"rs10518553"
1,77476471,"rs5775407"
1,77500875,"rs34578405"
1,78024977,"rs1971368"
1,78128384,"rs640134"
1,78172631,"rs10873966"
1,78233709,"rs942100"
1,78281801,"rs4650413"
1,78306600,"rs7545762"
1,78657408,"rs7514391"
1,78680910,"rs113858080"
1,78703655,"rs1109245"
1,78710791,"rs58509995"
1,78722666,"rs1571160"
1,78731533,"rs79237717"
1,78739298,"rs7543678"
1,78799496,"rs6681456"
1,78804231,"rs7548580"
1,78808259,"rs35931351"
1,78851843,"rs11162566"
1,78880907,"rs2054927"
1,78921990,"rs6658041"
1,79007949,"rs4650627"
1,79022495,"rs17838080"
1,79037203,"rs12743046"
1,79038177,"rs61768985"
1,79085863,"rs1332832"
1,79124094,"rs4258186"
1,79127610,"rs17102812"
1,79134523,"rs11162643"
1,79174346,"rs12045283"
1,79193175,"rs5008836"
1,79344317,"rs34274160"
1,79533645,"rs10493628"
1,79543779,"rs1106822"
1,79571094,"rs57560453"
1,79668402,"rs7555631"
1,79771043,"rs202087568"
1,79863594,"rs10874095"
1,79887168,"rs12120063"
1,79940336,"rs299811"
1,80113464,"rs192178306"
1,80133948,"rs150938693"
1,80150776,"rs28808063"
1,80190894,"rs4590633"
1,80220786,"rs1687848"
1,80245230,"rs3014990"
1,80330447,"rs72194089"
1,80391508,"rs1896250"
1,80531284,"rs356298"
1,80572721,"rs56912462"
1,80659367,"rs1418467"
1,80679572,"rs1936934"
1,80710962,"rs1098714"
1,80717089,"rs35791395"
1,80755838,"rs12141859"
1,80870182,"rs55686212"
1,80885414,"rs17105610"
1,80932094,"rs6699347"
1,80960464,"rs144801138"
1,81206865,"rs67413119"
1,81215908,"rs6699229"
1,81294481,"rs1359855"
1,81404499,"rs3890825"
1,81423415,"rs4350243"
1,81523734,"rs17106634"
1,81542062,"rs12566691"
1,81608323,"rs7536515"
1,81630389,"rs17106847"
1,81776437,"rs11163362"
1,81802052,"rs141243198"
1,81832470,"rs1857104"
1,81838982,"rs709704"
1,81843724,"rs3790945"
1,81850530,"rs709708"
1,81865591,"rs709709"
1,81927781,"rs284218"
1,81986069,"rs76611817"
1,82030150,"rs12027404"
1,82113666,"rs59263669"
1,82163461,"rs4970680"
1,82189450,"rs11464551"
1,82422476,"rs17438896"
1,82449111,"rs202095175"
1,82467855,"rs72709889"
1,82529686,"rs114383264"
1,82555848,"rs318420"
1,82639318,"rs11163532"
1,82647409,"rs454163"
1,82679247,"rs10708333"
1,82697127,"rs433039"
1,82785273,"rs1327107"
1,82788790,"rs425727"
1,82844129,"rs1409797"
1,82870274,"rs1120126"
1,82986926,"rs6678744"
1,83012301,"rs12743638"
1,83024160,"rs12742923"
1,83050236,"rs67982954"
1,83060490,"rs55916417"
1,83082949,"rs72713149"
1,83137673,"rs323955"
1,83151389,"rs138281906"
1,83174492,"rs12137374"
1,83218719,"rs142894533"
1,83255151,"rs10437026"
1,83296985,"rs12134422"
1,83312682,"rs12041757"
1,83342094,"rs2389454"
1,83365247,"rs3936947"
1,83367159,"rs2538091"
1,83419809,"rs10874385"
1,83486829,"rs76317284"
1,83583981,"rs12135472"
1,83660321,"rs10782815"
1,83688464,"rs6698257"
1,83722673,"rs4630147"
1,83738514,"rs17577039"
1,83750452,"rs6683329"
1,83753031,"rs6683621"
1,83802836,"rs10489506"
1,83826731,"rs2179762"
1,83857859,"rs12139420"
1,83958753,"rs11163874"
1,84072329,"rs34972329"
1,84233075,"rs1092399"
1,84241615,"rs615726"
1,84406293,"rs667923"
1,84481869,"rs7537818"
1,84505263,"rs3813605"
1,84508465,"rs11163987"
1,84620750,"rs2994434"
1,84623718,"rs11164023"
1,84749080,"rs4459129"
1,84762641,"rs12049454"
1,84794964,"rs4907096"
1,84810348,"rs4243771"
1,84895576,"rs7547346"
1,84903056,"rs6686337"
1,84904094,"rs10782532"
1,84952095,"rs679961"
1,84999491,"rs3895846"
1,85139002,"rs10782541"
1,85179948,"rs11342287"
1,85199641,"rs6668323"
1,85310437,"rs4949897"
1,85374507,"rs233054"
1,85430097,"rs12125900"
1,85585016,"rs1329961"
1,85596538,"rs12072027"
1,85765350,"rs11436683"
1,85786152,"rs313710"
1,85987725,"rs589698"
1,86012479,"rs1629358"
1,86075844,"rs143136298"
1,86106632,"rs59244529"
1,86112047,"rs7550464"
1,86160794,"rs4655968"
1,86219029,"rs1507290"
1,86261769,"rs9433454"
1,86480405,"rs2145410"
1,86484636,"rs2734700"
1,86547461,"rs1321680"
1,86656480,"rs61802883"
1,86818247,"rs138531448"
1,86851311,"rs74953568"
1,86985858,"rs61771745"
1,86995674,"rs12128231"
1,87241733,"rs60499300"
1,87250749,"rs72725847"
1,87389706,"rs12023669"
1,87422842,"rs12723996"
1,87449570,"rs12727441"
1,87651176,"rs4655983"
1,87707712,"rs10518396"
1,87734971,"rs59219948"
1,87747330,"rs12139208"
1,87796426,"rs10754260"
1,87982934,"rs4655862"
1,88050999,"rs145319029"
1,88197032,"rs6691561"
1,88273785,"rs145478790"
1,88302032,"rs201325682"
1,88387511,"rs10801884"
1,88395986,"rs4317783"
1,88576749,"rs595339"
1,88602892,"rs116409501"
1,88667594,"rs10922474"
1,88784468,"rs1772795"
1,88827671,"rs148161871"
1,88920180,"rs4394624"
1,88992013,"rs10922534"
1,89040926,"rs7511733"
1,89097920,"rs1854452"
1,89114257,"rs2230338"
1,89150295,"rs586609"
1,89195954,"rs682784"
1,89281154,"rs10922604"
1,89354932,"rs61800861"
1,89376553,"rs972315"
1,89421534,"rs6665989"
1,89589913,"rs5776024"
1,89665313,"rs10801768"
1,89720906,"rs3261"
1,89883787,"rs17498135"
1,89895488,"rs74575426"
1,89906216,"rs1344059"
1,90077371,"rs61771735"
1,90128011,"rs7545607"
1,90170810,"rs147205177"
1,90193310,"rs12130983"
1,90307622,"rs61770633"
1,90327380,"rs61770060"
1,90330636,"rs4531278"
1,90479384,"rs202047046"
1,90546551,"rs10159380"
1,90552022,"rs1336873"
1,90619790,"rs12049426"
1,90686051,"rs12119684"
1,90692527,"rs1342775"
1,90781787,"rs6669072"
1,90876544,"rs12021878"
1,90909604,"rs61799208"
1,91048557,"rs7512528"
1,91082106,"rs112305409"
1,91082973,"rs164903"
1,91107340,"rs56172432"
1,91179804,"rs2783206"
1,91194787,"rs10754310"
1,91249532,"rs148171323"
1,91297952,"rs6671415"
1,91445172,"rs74528896"
1,91521476,"rs6688261"
1,91551019,"rs2219393"
1,91565451,"rs11164953"
1,91570864,"rs7517168"
1,91578504,"rs61799002"
1,91584543,"rs11800345"
1,91631592,"rs2478164"
1,91695399,"rs1555887"
1,91718425,"rs72714444"
1,91735444,"rs11165380"
1,91832785,"rs2489184"
1,91908600,"rs2479870"
1,91946002,"rs6656817"
1,92162453,"rs2181897"
1,92209828,"rs3131817"
1,92366689,"rs12407622"
1,92396488,"rs11803457"
1,92590279,"rs7368372"
1,92595431,"rs9661812"
1,92768157,"rs199735339"
1,92796458,"rs11581705"
1,92855983,"rs10874745"
1,92889696,"rs2774953"
1,93001402,"rs11164855"
1,93037166,"rs2492898"
1,93172219,"rs67723709"
1,93183170,"rs7535628"
1,93223895,"rs200738745"
1,93237520,"rs66501175"
1,93246224,"rs3754186"
1,93255768,"rs138730379"
1,93309254,"rs4240966"
1,93325087,"rs12563120"
1,93407920,"rs61101021"
1,93591216,"rs6692801"
1,93622805,"rs932523"
1,93638206,"rs34663884"
1,93824122,"rs61782408"
1,93885764,"rs61782164"
1,93924617,"rs6699912"
1,93974246,"rs12096296"
1,94064606,"rs6661519"
1,94066049,"rs3789407"
1,94091549,"rs1191237"
1,94103265,"rs2297636"
1,94118032,"rs3827714"
1,94138656,"rs6656125"
1,94152278,"rs35791244"
1,94222118,"rs11165098"
1,94224087,"rs61782652"
1,94233409,"rs201241263"
1,94330476,"rs1623314"
1,94354170,"rs1687954"
1,94369637,"rs11165128"
1,94444837,"rs4424519"
1,94608376,"rs10747460"
1,94677840,"rs11165210"
1,94680735,"rs11165212"
1,94691158,"rs10874880"
1,94773976,"rs17414947"
1,94833818,"rs12405945"
1,94840769,"rs859114"
1,94887365,"rs200085402"
1,95073809,"rs199508816"
1,95079299,"rs11165299"
1,95097750,"rs35975303"
1,95139484,"rs35975070"
1,95143027,"rs113959762"
1,95161356,"rs188386952"
1,95162939,"rs11589408"
1,95176696,"rs12098092"
1,95278698,"rs57870744"
1,95316515,"rs11165375"
1,95333869,"rs12094620"
1,95340065,"rs56399138"
1,95373025,"rs41285680"
1,95395006,"rs6663350"
1,95446584,"rs72725738"
1,95491076,"rs72725760"
1,95508355,"rs2009113"
1,95560033,"rs12145270"
1,95660849,"rs11165461"
1,95698810,"rs59403203"
1,95771685,"rs10874947"
1,95789560,"rs9887924"
1,95830869,"rs6593686"
1,95838962,"rs1935568"
1,96003702,"rs321255"
1,96050048,"rs1144310"
1,96084084,"rs638729"
1,96097789,"rs1146543"
1,96101264,"rs1146545"
1,96234969,"rs75576789"
1,96272619,"rs161673"
1,96319885,"rs9729052"
1,96321848,"rs326677"
1,96437032,"rs4341405"
1,96448208,"rs4000303"
1,96671295,"rs7553851"
1,96681397,"rs1409057"
1,97043013,"rs6593629"
1,97081973,"rs1399285"
1,97085498,"rs79920791"
1,97230237,"rs864335"
1,97284587,"rs12049622"
1,97334863,"rs78917795"
1,97360130,"rs201420347"
1,97408517,"rs4497251"
1,97442687,"rs11165874"
1,97498638,"rs77944334"
1,97512235,"rs140448703"
1,97529437,"rs79390450"
1,97665523,"rs72975785"
1,97965762,"rs77291070"
1,98156792,"rs6701393"
1,98166054,"rs355369"
1,98377413,"rs61786780"
1,98512803,"rs111547292"
1,98576630,"rs7518646"
1,98583471,"rs2391968"
1,98762263,"rs143321662"
1,98764769,"rs11166112"
1,98922375,"rs1329470"
1,98947812,"rs309071"
1,98987730,"rs10443196"
1,99001135,"rs75862948"
1,99029025,"rs72732465"
1,99056759,"rs60348621"
1,99081424,"rs2219280"
1,99100348,"rs1747989"
1,99111454,"rs11166182"
1,99136115,"rs7539323"
1,99159938,"rs115586628"
1,99226470,"rs17120049"
1,99292746,"rs712881"
1,99481734,"rs17120508"
1,99497694,"rs6577380"
1,99504437,"rs12724806"
1,99508764,"rs56014715"
1,99513138,"rs148126075"
1,99572313,"rs71732057"
1,99590668,"rs2392041"
1,99668713,"rs7534719"
1,99730651,"rs11166311"
1,99770331,"rs3079805"
1,99777078,"rs4908022"
1,99810204,"rs9803772"
1,99890342,"rs10783121"
1,99956668,"rs11166380"
1,100078405,"rs644835"
1,100199515,"rs2810425"
1,100225004,"rs6675037"
1,100255708,"rs4387199"
1,100351827,"rs28361189"
1,100366273,"rs660945"
1,100451119,"rs78778055"
1,100459010,"rs78981310"
1,100524885,"rs10875302"
1,100536066,"rs2809824"
1,100588925,"rs76006502"
1,100601921,"rs4908076"
1,100761914,"rs1964884"
1,100855646,"rs11166528"
1,101172294,"rs114082061"
1,101273475,"rs111307878"
1,101303678,"rs10646958"
1,101343073,"rs12565047"
1,101346231,"rs12132491"
1,101426980,"rs6668753"
1,101439523,"rs68039382"
1,101516451,"rs35941268"
1,101570345,"rs7545477"
1,101573429,"rs61780627"
1,101734991,"rs202221719"
1,101738362,"rs66904797"
1,101838177,"rs112438621"
1,101853470,"rs9943151"
1,101880548,"rs1856037"
1,101921510,"rs12738676"
1,101974731,"rs4551618"
1,101986122,"rs12142858"
1,102122665,"rs12134810"
1,102146304,"rs61803862"
1,102235052,"rs113866793"
1,102325454,"rs61803987"
1,102378042,"rs1591960"
1,102444985,"rs78348568"
1,102488444,"rs1934712"
1,102581637,"rs11164549"
1,102638135,"rs145210987"
1,102678850,"rs4908258"
1,102710293,"rs11164588"
1,102810035,"rs1962675"
1,102823959,"rs201413697"
1,102884561,"rs2169608"
1,102919053,"rs1241169"
1,102990343,"rs34757169"
1,103050428,"rs147213009"
1,103076641,"rs77635978"
1,103151988,"rs11164701"
1,103208262,"rs12128315"
1,103289276,"rs1406132"
1,103290492,"rs10874707"
1,103293335,"rs11587258"
1,103302217,"rs28733105"
1,103531140,"rs140842403"
1,103613552,"rs1161146"
1,103848460,"rs140996636"
1,104144793,"rs1932467"
1,104221160,"rs148559296"
1,104315567,"rs55749266"
1,104345030,"rs12057334"
1,104369309,"rs77755965"
1,104379644,"rs315158"
1,104385104,"rs74400811"
1,104399991,"rs315151"
1,104408533,"rs2646716"
1,104428844,"rs139651227"
1,104430477,"rs2594667"
1,104439598,"rs11586078"
1,104454045,"rs1584395"
1,104606536,"rs61682965"
1,104614832,"rs72688921"
1,104663902,"rs137987028"
1,104690604,"rs1125231"
1,104693050,"rs6697154"
1,104706391,"rs17499314"
1,104769871,"rs10572826"
1,104878908,"rs12063616"
1,104921280,"rs12401920"
1,104934843,"rs200015134"
1,105157600,"rs12126489"
1,105187775,"rs112804488"
1,105248961,"rs61801982"
1,105260091,"rs2809311"
1,105306857,"rs12735816"
1,105418005,"rs1913978"
1,105458983,"rs12735409"
1,105491292,"rs988404"
1,105506528,"rs58526620"
1,105527749,"rs4847126"
1,105575737,"rs183281769"
1,105595476,"rs35373339"
1,105754671,"rs10881345"
1,105786851,"rs12137648"
1,105825376,"rs12031173"
1,105889111,"rs202086586"
1,105931405,"rs329095"
1,105987873,"rs12118626"
1,105997746,"rs1563744"
1,106020223,"rs12029285"
1,106145694,"rs12035243"
1,106179358,"rs7531200"
1,106189313,"rs12408954"
1,106287993,"rs4244135"
1,106324517,"rs6675940"
1,106351277,"rs7520307"
1,106431260,"rs191687612"
1,106500069,"rs12042232"
1,106578550,"rs4409683"
1,106638216,"rs10881428"
1,106651420,"rs10881430"
1,106655580,"rs34860171"
1,106698528,"rs61788181"
1,106746363,"rs78909264"
1,106795706,"rs990198"
1,106864040,"rs12117730"
1,106891331,"rs6657328"
1,107030374,"rs3108680"
1,107093543,"rs2065721"
1,107106744,"rs1762500"
1,107150957,"rs61800175"
1,107271284,"rs4317835"
1,107416346,"rs12078289"
1,107441852,"rs11185116"
1,107446464,"rs11799443"
1,107461203,"rs6671808"
1,107530043,"rs34389047"
1,107581062,"rs1410403"
1,107625358,"rs4915060"
1,107630149,"rs11800764"
1,107754333,"rs34619071"
1,107804121,"rs80353498"
1,107808513,"rs77819196"
1,107811844,"rs78484451"
1,107853339,"rs17020181"
1,107938216,"rs17020424"
1,107952465,"rs199697526"
1,107956895,"rs72985462"
1,108017681,"rs1343194"
1,108023437,"rs187460730"
1,108096272,"rs10881500"
1,108120165,"rs694223"
1,108163712,"rs1095992"
1,108223510,"rs3870737"
1,108241336,"rs79767584"
1,108484351,"rs113059312"
1,108541639,"rs6604134"
1,108599783,"rs112514384"
1,108642816,"rs72980706"
1,108652272,"rs10157512"
1,108806684,"rs6680575"
1,108832336,"rs35200604"
1,108851941,"rs17030016"
1,108853753,"rs71655969"
1,108913557,"rs1690721"
1,108949513,"rs338467"
1,108954324,"rs138923925"
1,108981020,"rs839877"
1,109020380,"rs12568825"
1,109106425,"rs654458"
1,109185031,"rs112642730"
1,109228440,"rs683182"
1,109272257,"rs4970834"
1,109321646,"rs3853500"
1,109465029,"rs1765756"
1,109503866,"rs12741221"
1,109607536,"rs112117858"
1,109613589,"rs4970768"
1,109628273,"rs863978"
1,109667283,"rs638820"
1,109689464,"rs4147566"
1,109696763,"rs112717916"
1,109718119,"rs11807"
1,109753666,"rs6684608"
1,109758811,"rs201001861"
1,109791652,"rs12034561"
1,109801934,"rs17024898"
1,109813389,"rs12138667"
1,109869496,"rs57183730"
1,109938235,"rs915356"
1,110110257,"rs514341"
1,110217566,"rs11102064"
1,110263823,"rs5777010"
1,110364157,"rs6669004"
1,110398478,"rs12132082"
1,110407816,"rs6674775"
1,110471592,"rs2361309"
1,110528794,"rs1339699"
1,110607284,"rs72978923"
1,110624337,"rs2172514"
1,110663413,"rs11102146"
1,110720186,"rs4839557"
1,110730456,"rs61806016"
1,110767207,"rs508446"
1,110777979,"rs515661"
1,110813676,"rs12410345"
1,110917643,"rs201672681"
1,111102970,"rs1282261"
1,111106618,"rs67493833"
1,111151635,"rs7552535"
1,111207696,"rs12047476"
1,111241886,"rs5003370"
1,111265769,"rs2820059"
1,111283432,"rs12140873"
1,111298692,"rs6688167"
1,111318852,"rs7526459"
1,111404807,"rs1264878"
1,111436732,"rs1264908"
1,111478406,"rs1054680"
1,111487460,"rs2789541"
1,111562854,"rs2800904"
1,111638034,"rs2786966"
1,111642733,"rs7543725"
1,111668099,"rs72697807"
1,111782466,"rs55933721"
1,112041584,"rs1372861"
1,112088681,"rs269100"
1,112110669,"rs371188"
1,112147021,"rs183857"
1,112150635,"rs1813034"
1,112174600,"rs6666650"
1,112226857,"rs113643477"
1,112243076,"rs12140266"
1,112253229,"rs12048817"
1,112330061,"rs11102458"
1,112354014,"rs5777103"
1,112420361,"rs2492515"
1,112422233,"rs1618606"
1,112430404,"rs2483352"
1,112581616,"rs2064711"
1,112863100,"rs74111360"
1,112993424,"rs773430"
1,113006264,"rs773436"
1,113041333,"rs1216784"
1,113057890,"rs72683488"
1,113105978,"rs1619133"
1,113243484,"rs773619"
1,113288122,"rs773553"
1,113437873,"rs56071739"
1,113566088,"rs6704188"
1,113599152,"rs1217221"
1,113640951,"rs2636001"
1,113674732,"rs17274620"
1,113686371,"rs67460936"
1,113783291,"rs2636008"
1,113986559,"rs2938320"
1,113990654,"rs6689205"
1,114076436,"rs7521423"
1,114174848,"rs34702296"
1,114231358,"rs7550248"
1,114252101,"rs145454593"
1,114278953,"rs7528446"
1,114359260,"rs57042976"
1,114365745,"rs526236"
1,114497295,"rs35400560"
1,114608148,"rs222500"
1,114714047,"rs969273"
1,114745079,"rs7555948"
1,114963093,"rs12142632"
1,115012752,"rs12129916"
1,115019871,"rs7553255"
1,115076266,"rs12743495"
1,115108228,"rs6660550"
1,115193476,"rs195196"
1,115220745,"rs72699515"
1,115233147,"rs1294379"
1,115253353,"rs7513192"
1,115310462,"rs12048019"
1,115313293,"rs200101672"
1,115328165,"rs11466071"
1,115356161,"rs61797063"
1,115360074,"rs6671841"
1,115450283,"rs4839445"
1,115458882,"rs12748829"
1,115476195,"rs200072860"
1,115565726,"rs77543432"
1,115566877,"rs3010399"
1,115586395,"rs4408152"
1,115606870,"rs61798997"
1,115616907,"rs79770440"
1,115666668,"rs4839470"
1,115685016,"rs11800022"
1,115733409,"rs71666762"
1,115771699,"rs6668528"
1,115782597,"rs10754365"
1,115874166,"rs71666771"
1,115915817,"rs10157375"
1,116140918,"rs6689906"
1,116183062,"rs12405574"
1,116213556,"rs10802171"
1,116248358,"rs4839519"
